latitude,daylight,precipitation,t_max,t_min,t_mean,d_1w_max,d_1w_min,d_1w_mean,p_1w_max,p_1w_min,p_1w_mean,t_1w_max,t_1w_min,t_1w_mean,t_2w_max,t_2w_min,t_2w_mean,d_2w_max,d_2w_min,d_2w_mean,p_2w_max,p_2w_min,p_2w_mean
43.0686365,35773.27,0.0,12.1,3.8,7.4,36666.82,35918.41,31106.074285714283,0.8,0.0,0.1285714285714286,12.1,-3.6,3.042857142857143,15.5,-3.6,5.928571428571429,37752.05,35918.41,34195.065,2.8,0.0,0.6071428571428571
43.0686365,35801.68,8.4,16.5,5.2,11.3,36696.39,35945.66,31129.667142857146,29.8,0.0,5.957142857142857,16.6,-2.3,7.642857142857143,19.7,-2.3,9.078571428571427,37802.3,35945.66,34227.32,29.8,0.0,3.5714285714285716
43.2042889,37440.19,0.0,14.6,1.8,8.1,38426.69,37602.16,32582.65428571429,4.5,0.0,1.1,15.0,2.8,7.128571428571428,18.6,2.8,8.857142857142858,39595.93,37602.16,35838.70714285714,15.0,0.0,1.957142857142857
43.2042889,37636.57,0.0,9.6,2.9,7.0,38626.89,37798.27,32751.985714285714,1.0,0.0,0.34285714285714286,17.0,0.3,7.571428571428571,17.4,0.3,9.207142857142857,39816.29,37798.27,36028.66785714286,18.4,0.0,3.164285714285714
43.2042889,40546.51,0.0,17.9,9.2,13.1,41579.48,40719.32,35270.962857142855,23.3,0.0,5.2,15.9,2.0,9.271428571428572,19.8,2.0,10.985714285714286,42807.71,40719.32,38775.04,23.3,0.0,3.8214285714285716
43.2042889,39206.63,0.0,11.7,4.0,7.8,40234.54,39375.39,34117.30428571429,2.3,0.0,0.6,16.2,2.7,7.428571428571429,19.2,2.7,9.307142857142859,41456.81,39375.39,37524.92571428571,9.1,0.0,1.2357142857142858
43.2042889,38923.77,0.0,9.9,3.4,6.2,39931.38,39091.66,33866.66142857143,4.0,0.0,1.4285714285714286,15.5,3.6,7.942857142857143,19.6,3.5,10.235714285714286,41143.15,39091.66,37243.60571428571,4.0,0.0,0.9928571428571429
43.2042889,37685.16,0.0,13.0,4.1,9.4,38658.29,37845.06,32784.99285714286,14.9,0.0,2.9,15.9,0.5,7.257142857142857,15.9,0.5,7.885714285714286,39849.61,37845.06,36060.235,14.9,0.0,2.2285714285714286
43.2042889,38709.34,0.0,11.2,3.6,7.5,39713.2,38873.87,33678.224285714285,3.7,0.0,1.5,16.7,1.8,8.828571428571427,16.8,0.2,8.507142857142856,40927.85,38873.87,37041.603571428575,10.0,0.0,1.957142857142857
43.2042889,36956.57,0.0,11.5,1.5,7.6,37918.55,37112.7,32154.12857142857,7.9,0.0,1.1857142857142857,14.6,4.3,8.157142857142857,14.9,3.1,8.607142857142858,39088.4,37112.7,35369.455714285716,7.9,0.0,1.25
